Nome: SAO MATEUS DO SUL
Codigo Estacao: A874
Latitude: -25.83555555
Longitude: -50.36888888
Altitude: 780.21
Situacao: Operante
Data Inicial: 2011-04-16
Data Final: 2025-06-01
Periodicidade da Medicao: Mensal

Data Medicao;PRECIPITACAO TOTAL, MENSAL (AUT)(mm);PRESSAO ATMOSFERICA, MEDIA MENSAL (AUT)(mB);TEMPERATURA MEDIA, MENSAL (AUT)(°C);VENTO, VELOCIDADE MEDIA MENSAL (AUT)(m/s);
2022-09-30;191,4;929,4;13,9;,6;
2022-10-31;164;926,8;17,3;,6;
2022-11-30;86,2;927,6;17,1;,7;
2022-12-31;132,6;924,5;20,6;,6;
2023-01-31;166,8;925,6;20,7;,6;
2023-02-28;110;925,9;20,6;,6;
2023-03-31;94;927,6;20,9;,5;
2023-04-30;20,6;927,8;16,9;,4;
2023-05-31;null;930,5;14,2;,3;
2023-06-30;null;931,5;12,3;,4;
2023-07-31;null;931,3;13,3;,4;
2023-08-31;null;929,2;13,9;,4;
2023-09-30;null;927,4;18,3;,7;
2023-10-31;497,2;925,6;18,2;,6;
2023-11-30;141,8;925,2;20,2;,6;
2023-12-31;133;925,9;22,3;,5;
2024-01-31;118,4;926;21,5;,5;
2024-02-29;189,4;927,4;22,1;,4;
2024-03-31;164,4;927,4;21,2;,4;
2024-04-30;216,4;927,9;19,7;,4;
2024-05-31;125,6;928,4;17,1;,6;
2024-06-30;39;929,9;14,7;,4;
2024-07-31;170,2;932,8;12,4;,3;
2024-08-31;22,2;931;13,4;,5;
2024-09-30;156;928,2;18,1;,5;
2024-10-31;142,4;927,5;18,8;,5;
2024-11-30;143,4;925,8;20,5;,4;
2024-12-31;276,6;924,7;20,4;,5;
2025-01-31;122,2;924,7;21,6;,5;
2025-02-28;73,8;926,9;22,7;,5;
2025-03-31;90;928,8;21,3;,1;
2025-04-30;62;928,1;18,1;,2;
2025-05-31;76,6;931,1;15,4;,5;
2025-06-30;null;null;null;null;

