Nome: PASSO FUNDO
Codigo Estacao: A839
Latitude: -28.22666666
Longitude: -52.40361111
Altitude: 680.67
Situacao: Operante
Data Inicial: 2010-01-01
Data Final: 2025-06-01
Periodicidade da Medicao: Mensal

Data Medicao;PRECIPITACAO TOTAL, MENSAL (AUT)(mm);PRESSAO ATMOSFERICA, MEDIA MENSAL (AUT)(mB);TEMPERATURA MEDIA, MENSAL (AUT)(°C);VENTO, VELOCIDADE MEDIA MENSAL (AUT)(m/s);
2020-09-30;92;937,8;17,4;3,7;
2020-10-31;43,6;936;19,6;3,6;
2020-11-30;122,6;936,4;20;3,6;
2020-12-31;126;934,5;21,8;3,2;
2021-01-31;207,6;934,8;21,5;3,3;
2021-02-28;71,8;935,3;20,6;2,8;
2021-03-31;170,4;935,9;20,8;2,6;
2021-04-30;10;939,3;18,4;3,3;
2021-05-31;131,8;939,2;13,8;2,8;
2021-06-30;181,6;940,4;12,2;3,1;
2021-07-31;35,8;942,1;11,9;3,1;
2021-08-31;75,8;940,3;15,7;3,6;
2021-09-30;200,6;937,3;17;3,6;
2021-10-31;172;936,7;17,7;3,4;
2021-11-30;44;934,7;20,8;3,4;
2021-12-31;33,8;934,1;22,8;3,6;
2022-01-31;70,8;934,4;24,1;3,6;
2022-02-28;197;935,1;22,7;2,8;
2022-03-31;204,8;936,1;20;3,2;
2022-04-30;243,4;937,5;17,5;3,2;
2022-05-31;374,2;938,9;13,2;2,9;
2022-06-30;313,4;939,3;11,6;2,9;
2022-07-31;72,8;938,3;15,8;3,3;
2022-08-31;121;940,2;13,2;3,4;
2022-09-30;55,8;938,8;13,9;3,6;
2022-10-31;159,6;936,4;16,8;3,2;
2022-11-30;97,8;937,6;18,7;3,7;
2022-12-31;53;933,9;22,4;3,2;
2023-01-31;149,4;934,9;23;2,9;
2023-02-28;85,4;935,5;21,4;2,6;
2023-03-31;122,8;936,9;22,1;2,8;
2023-04-30;70,6;937,4;17,9;2,7;
2023-05-31;null;940,2;15,7;2,6;
2023-06-30;145;940,9;14;3,2;
2023-07-31;235,2;940,4;13,9;3,3;
2023-08-31;105,8;938,2;15,5;3,3;
2023-09-30;484,6;935,9;17,7;3,7;
2023-10-31;null;934,2;18,3;3,2;
2023-11-30;533,2;934;20,4;3,4;
2023-12-31;197,6;935,2;22,6;3,2;
2024-01-31;220,8;935,5;21,8;3,2;
2024-02-29;299,8;936,5;23;2,8;
2024-03-31;189,8;936,9;21,5;2,5;
2024-04-30;246,2;936,8;20,5;3;
2024-05-31;383,6;937,8;15,1;3,1;
2024-06-30;259,6;938,6;16;3,2;
2024-07-31;68,6;942,5;12,8;2,5;
2024-08-31;108,6;940,1;14,9;2,7;
2024-09-30;140,6;936,8;18,4;3,2;
2024-10-31;null;936,7;19,3;3,4;
2024-11-30;67,8;935;21,5;3,4;
2024-12-31;217;934,1;20,5;3,1;
2025-01-31;67,8;934;22,7;2,5;
2025-02-28;77,8;935,9;24,2;2,8;
2025-03-31;43,6;938,2;22,6;2,8;
2025-04-30;104;938;17,7;2,5;
2025-05-31;null;940,8;16,9;2,8;
2025-06-30;null;null;null;null;

