Nome: SANTIAGO
Codigo Estacao: A833
Latitude: -29.191599
Longitude: -54.885653
Altitude: 390.03
Situacao: Operante
Data Inicial: 2010-01-01
Data Final: 2025-06-01
Periodicidade da Medicao: Mensal

Data Medicao;PRECIPITACAO TOTAL, MENSAL (AUT)(mm);PRESSAO ATMOSFERICA, MEDIA MENSAL (AUT)(mB);TEMPERATURA MEDIA, MENSAL (AUT)(°C);VENTO, VELOCIDADE MEDIA MENSAL (AUT)(m/s);
2012-11-30;72,8;966,8;22,6;2,8;
2012-12-31;346;964,2;23,3;3,1;
2013-01-31;181,8;967,6;22,7;2,6;
2013-02-28;141,4;966,6;22,7;2,5;
2013-03-31;null;null;19,8;null;
2013-04-30;null;null;19,7;null;
2013-05-31;null;null;null;null;
2013-06-30;null;null;null;null;
2013-07-31;116,2;973,5;13;2,7;
2013-08-31;92,4;972,7;12,1;3;
2013-09-30;67,4;970,5;16,2;2,9;
2013-10-31;139,6;969,2;18,9;2,7;
2013-11-30;270,4;966,3;21,3;3;
2013-12-31;143;964,6;24,5;2,3;
2014-01-31;152,2;966,8;24,5;2,6;
2014-02-28;151,4;967,1;24,4;2,7;
2014-03-31;240,6;968;21;2,1;
2014-04-30;81,2;970,4;19,1;1,7;
2014-05-31;194,2;971;15,3;1,5;
2014-06-30;221,2;971,1;13,5;2,1;
2014-07-31;266;973,5;14,3;2,7;
2014-08-31;63,4;971,9;15,7;2,8;
2014-09-30;null;null;null;null;
2014-10-31;null;null;22,2;null;
2014-11-30;150,4;967;22;2,5;
2014-12-31;262,8;966,1;22,6;2,6;
2015-01-31;273,8;967,7;23,2;2,4;
2015-02-28;114;967,1;23,2;2;
2015-03-31;129;968,7;22,1;2,1;
2015-04-30;99,8;970,5;19,7;1,8;
2015-05-31;128,8;971,8;16,5;2,2;
2015-06-30;182,8;972,7;14,9;2,6;
2015-07-31;124,2;971,5;13,8;null;
2015-08-31;105,6;969,3;18,5;3,1;
2015-09-30;156,8;968;16,4;null;
2015-10-31;421;968,4;18;null;
2015-11-30;271,6;966,2;19,7;2,4;
2015-12-31;400,6;965,8;22,2;2,4;
2016-01-31;78,2;966,1;24,9;2,1;
2016-02-29;115;966,8;24,4;2;
2016-03-31;197,4;969,7;20,4;2;
2016-04-30;165,6;968,6;20,4;1,9;
2016-05-31;116,2;973,3;13,1;1,3;
2016-06-30;27,6;975,6;11;1;
2016-07-31;66,6;971,9;13,4;1,7;
2016-08-31;114,4;971,1;15,7;1,6;
2016-09-30;36,8;972,5;15,2;1,7;
2016-10-31;296,4;968,2;18,4;1,6;
2016-11-30;260,8;968,1;20,4;1,4;
2016-12-31;270,6;965,8;23,1;1,7;
2017-01-31;247;966,7;23,5;1,5;
2017-02-28;267;966,4;23,4;1,5;
2017-03-31;220,2;968,8;21,7;1,9;
2017-04-30;292,4;970,1;18,3;2,2;
2017-05-31;369,4;970;16,3;null;
